,image_Height,image_Width,image_Format,image_mode,image_Animated,image_Frames,image_id,class,Xmin,Xmax,Ymin,Ymax,width,height
1907,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,777,846,1457,1539,69,82
1908,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,484,610,1313,1475,126,162
1909,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,1232,1287,1047,1113,55,66
1910,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,874,950,963,1056,76,93
1911,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,1230,1288,800,847,58,47
1912,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,974,1094,672,810,120,138
1913,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,843,960,599,738,117,139
1914,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,744,791,491,551,47,60
1915,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,553,671,498,637,118,139
1916,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,465,544,544,651,79,107
1917,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,414,499,642,717,85,75
1918,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,381,520,722,851,139,129
1919,2560,2560,JPEG,RGB,False,1,696b9320-7dbe-4c28-bd07-7a73e7a28e64.jpg,Airplane,551,630,788,907,79,119
1920,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1536,1654,687,834,118,147
1921,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1697,1790,760,868,93,108
1922,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,2398,2487,1070,1170,89,100
1923,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,2270,2359,1295,1391,89,96
1924,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,580,679,1053,1143,99,90
1925,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,492,592,1178,1269,100,91
1926,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,396,586,1299,1461,190,162
1927,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,374,480,1472,1561,106,89
1928,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,144,242,1362,1452,98,90
1929,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,64,194,1505,1597,130,92
1930,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,15,115,1639,1738,100,99
1931,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,309,401,1612,1696,92,84
1932,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,234,349,1749,1841,115,92
1933,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,71,264,2053,2211,193,158
1934,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,866,953,1052,1174,87,122
1935,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,862,1022,1223,1385,160,162
1936,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,758,939,1399,1566,181,167
1937,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,739,842,1609,1701,103,92
1938,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,621,816,1699,1884,195,185
1939,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1028,1224,1745,1916,196,171
1940,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1544,1670,1116,1267,126,151
1941,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1725,1874,1180,1353,149,173
1942,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1875,2019,1253,1405,144,152
1943,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1948,2141,1357,1585,193,228
1944,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1385,1530,1455,1599,145,144
1945,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1570,1688,1525,1667,118,142
1946,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1687,1793,1792,1893,106,101
1947,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1949,2061,2258,2356,112,98
1948,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Truncated_airplane,0,63,1763,1877,63,114
1949,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,76,256,2051,2210,180,159
1950,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Truncated_airplane,0,64,1766,1877,64,111
1951,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,11,113,1646,1735,102,89
1952,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,66,188,1502,1594,122,92
1953,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,150,238,1365,1452,88,87
1954,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,401,583,1301,1459,182,158
1955,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,378,477,1472,1559,99,87
1956,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,312,401,1617,1694,89,77
1957,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,236,346,1754,1843,110,89
1958,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,494,593,1180,1267,99,87
1959,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,581,680,1054,1141,99,87
1960,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,863,954,1054,1173,91,119
1961,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,860,1024,1240,1383,164,143
1962,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,764,939,1414,1570,175,156
1963,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,741,843,1614,1704,102,90
1964,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,623,813,1708,1883,190,175
1965,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1027,1220,1751,1915,193,164
1966,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1389,1534,1456,1596,145,140
1967,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1569,1690,1529,1666,121,137
1968,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1690,1795,1794,1892,105,98
1969,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1951,2147,1368,1583,196,215
1970,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1870,2017,1261,1405,147,144
1971,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1729,1875,1183,1351,146,168
1972,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1548,1671,1120,1269,123,149
1973,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1533,1652,692,830,119,138
1974,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1700,1789,761,865,89,104
1975,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,2397,2488,1075,1172,91,97
1976,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,2270,2357,1298,1396,87,98
1977,2560,2560,JPEG,RGB,False,1,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,Airplane,1946,2058,2259,2356,112,97
1978,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,1538,1594,1485,1555,56,70
1979,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,1760,1815,1618,1688,55,70
1980,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,1687,1747,1640,1716,60,76
1981,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,1277,1339,1811,1887,62,76
1982,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,732,789,2036,2104,57,68
1983,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,614,672,2078,2144,58,66
1984,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,540,615,2004,2063,75,59
1985,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,148,203,1774,1841,55,67
1986,2560,2560,JPEG,RGB,False,1,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,Airplane,3,66,1516,1573,63,57
1987,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,465,600,246,405,135,159
1988,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,351,480,685,852,129,167
1989,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,517,642,762,910,125,148
1990,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,885,995,468,606,110,138
1991,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,804,948,1025,1160,144,135
1992,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,574,729,1997,2124,155,127
1993,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,940,1119,1749,1884,179,135
1994,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1031,1144,2058,2146,113,88
1995,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1009,1167,2216,2356,158,140
1996,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1037,1203,2398,2518,166,120
1997,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1707,1806,2407,2471,99,64
1998,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1649,1750,1955,2034,101,79
1999,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1561,1729,1683,1830,168,147
2000,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1536,1705,1479,1639,169,160
2001,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1528,1666,1283,1426,138,143
2002,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1556,1704,934,1076,148,142
2003,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1630,1773,785,913,143,128
2004,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1785,1922,615,775,137,160
2005,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,2213,2377,1225,1417,164,192
2006,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1962,2113,1532,1677,151,145
2007,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1997,2143,1849,1984,146,135
2008,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,2047,2189,2157,2305,142,148
2009,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1366,1475,415,522,109,107
2010,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1617,1729,234,342,112,108
2011,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1735,1844,130,264,109,134
2012,2560,2560,JPEG,RGB,False,1,12210ad7-83f8-4b54-bb4b-e93f8ff6ac1f.jpg,Airplane,1857,1956,66,151,99,85
2013,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,461,621,320,514,160,194
2014,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2101,2251,263,440,150,177
2015,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1920,2086,320,525,166,205
2016,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1731,1891,409,597,160,188
2017,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1514,1672,485,664,158,179
2018,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1300,1472,564,759,172,195
2019,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1079,1262,640,844,183,204
2020,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,881,1061,703,910,180,207
2021,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2443,2552,336,435,109,99
2022,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2378,2495,467,571,117,104
2023,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2116,2297,892,1048,181,156
2024,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Truncated_airplane,2453,2559,859,1020,106,161
2025,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2385,2558,1019,1189,173,170
2026,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1872,1970,943,1056,98,113
2027,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1579,1686,1001,1113,107,112
2028,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1421,1530,1057,1166,109,109
2029,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2017,2123,1205,1312,106,107
2030,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1821,1914,1289,1394,93,105
2031,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1644,1736,1339,1458,92,119
2032,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1527,1638,1393,1497,111,104
2033,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1442,1532,1434,1534,90,100
2034,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1333,1432,1479,1579,99,100
2035,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1147,1328,1794,1950,181,156
2036,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,385,497,2124,2221,112,97
2037,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,803,909,2218,2359,106,141
2038,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,686,784,2263,2376,98,113
2039,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,401,526,2355,2497,125,142
2040,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,310,389,2418,2513,79,95
2041,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Truncated_airplane,969,1169,2390,2556,200,166
2042,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Truncated_airplane,166,267,2484,2556,101,72
2043,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,465,620,307,506,155,199
2044,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,882,1055,706,911,173,205
2045,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1076,1256,635,840,180,205
2046,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1298,1467,567,761,169,194
2047,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1512,1670,490,665,158,175
2048,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1727,1891,410,597,164,187
2049,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1920,2094,323,526,174,203
2050,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2100,2251,264,435,151,171
2051,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2439,2546,335,430,107,95
2052,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2376,2494,479,571,118,92
2053,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2119,2286,889,1046,167,157
2054,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1877,1969,946,1053,92,107
2055,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1584,1678,1001,1110,94,109
2056,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1426,1524,1060,1165,98,105
2057,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1331,1426,1472,1575,95,103
2058,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1435,1531,1431,1538,96,107
2059,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1532,1629,1391,1496,97,105
2060,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1638,1733,1343,1461,95,118
2061,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1822,1914,1290,1394,92,104
2062,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2021,2117,1203,1312,96,109
2063,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,2384,2557,1025,1194,173,169
2064,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,1151,1327,1794,1950,176,156
2065,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,388,497,2119,2220,109,101
2066,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,307,389,2409,2516,82,107
2067,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,403,528,2355,2496,125,141
2068,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,688,779,2265,2368,91,103
2069,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Airplane,805,908,2215,2355,103,140
2070,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Truncated_airplane,971,1171,2386,2557,200,171
2071,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Truncated_airplane,2454,2564,862,1021,110,159
2072,2560,2560,JPEG,RGB,False,1,7635d63c-6b97-4c9c-a7dc-27773d42ed4c.jpg,Truncated_airplane,169,264,2480,2557,95,77
2073,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,41,112,1564,1628,71,64
2074,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,63,136,1638,1701,73,63
2075,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,89,157,1710,1776,68,66
2076,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,132,201,1858,1930,69,72
2077,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,177,299,1446,1579,122,133
2078,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,415,475,1562,1647,60,85
2079,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,487,608,1592,1735,121,143
2080,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,732,816,1827,1901,84,74
2081,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,694,767,1926,1995,73,69
2082,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,960,1108,1967,2078,148,111
2083,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,1040,1170,1845,1959,130,114
2084,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,1058,1163,1522,1644,105,122
2085,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,819,925,1401,1552,106,151
2086,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,707,808,1353,1478,101,125
2087,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,580,691,1296,1432,111,136
2088,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,486,579,1278,1368,93,90
2089,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,341,459,1113,1224,118,111
2090,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,507,616,1060,1167,109,107
2091,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,710,811,1024,1156,101,132
2092,2560,2560,JPEG,RGB,False,1,a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,993,1094,1164,1298,101,134
